date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_elo,away_elo,elo_difference,match_year,home_form_last5,home_goals_last5,home_conceded_last5,home_goal_difference_last5,home_win_percentage_last5,home_draw_percentage_last5,home_matches_last5,home_average_goals_last5,home_average_conceded_last5,away_form_last5,away_goals_last5,away_conceded_last5,away_goal_difference_last5,away_win_percentage_last5,away_draw_percentage_last5,away_matches_last5,away_average_goals_last5,away_average_conceded_last5,home_clean_sheets_last5,home_failed_to_score_last5,home_winning_streak,home_unbeaten_streak,home_days_since_last_match,home_avg_opponent_elo_last5,home_elo_trend,away_clean_sheets_last5,away_failed_to_score_last5,away_winning_streak,away_unbeaten_streak,away_days_since_last_match,away_avg_opponent_elo_last5,away_elo_trend,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_matches_played,h2h_home_win_percentage,h2h_home_goal_diff,home_advantage,is_world_cup,tournament_type,form_difference,goal_difference_difference,win_percentage_difference,draw_percentage_difference,avg_goals_difference,avg_conceded_difference,clean_sheets_difference,failed_to_score_difference,winning_streak_difference,unbeaten_streak_difference,days_since_last_match_difference,opponent_elo_difference,elo_trend_difference
2022-06-11,Mexico,Suriname,3.0,0.0,CONCACAF Nations League,Torreón,Mexico,0,Home Win,1928.0,1257.0,671.0,2022,8.0,3.0,4.0,-1.0,0.4,0.4,5.0,0.6,0.8,7.0,5.0,6.0,-1.0,0.4,0.2,5.0,1.0,1.2,3.0,3.0,0.0,1.0,6.0,1710.0,0.0,1.0,1.0,0.0,0.0,4.0,1365.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,1.0,0.0,0.0,0.2,-0.4,-0.3999999999999999,2.0,2.0,0.0,1.0,2.0,344.4000000000001,0.0
2022-06-11,Guyana,Haiti,2.0,6.0,CONCACAF Nations League,Leonora,Guyana,0,Away Win,1250.0,1527.0,-277.0,2022,9.0,10.0,8.0,2.0,0.6,0.0,5.0,2.0,1.6,7.0,7.0,10.0,-3.0,0.4,0.2,5.0,1.4,2.0,1.0,1.0,3.0,3.0,4.0,1212.4,0.0,2.0,1.0,1.0,2.0,4.0,1344.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,2.0,5.0,0.19999999999999996,-0.2,0.6000000000000001,-0.3999999999999999,-1.0,0.0,2.0,1.0,0.0,-132.19999999999982,-6.0
2022-06-11,Montserrat,Bermuda,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,1,Home Win,893.0,1299.0,-406.0,2022,9.0,8.0,6.0,2.0,0.6,0.0,5.0,1.6,1.2,4.0,10.0,13.0,-3.0,0.2,0.2,5.0,2.0,2.6,2.0,0.0,0.0,0.0,4.0,1203.4,0.0,1.0,2.0,0.0,0.0,4.0,1331.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,5.0,5.0,0.39999999999999997,-0.2,-0.3999999999999999,-1.4000000000000001,1.0,-2.0,0.0,0.0,0.0,-128.19999999999982,0.0
2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,0,Draw,2045.0,2006.0,39.0,2022,8.0,9.0,4.0,5.0,0.4,0.4,5.0,1.8,0.8,8.0,7.0,8.0,-1.0,0.4,0.4,5.0,1.4,1.6,1.0,1.0,0.0,1.0,4.0,1761.2,0.0,0.0,1.0,1.0,2.0,4.0,1846.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,0,5,0.0,6.0,0.0,0.0,0.40000000000000013,-0.8,1.0,0.0,-1.0,-1.0,0.0,-84.79999999999995,0.0
2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,0,Draw,1677.0,1935.0,-258.0,2022,7.0,5.0,5.0,0.0,0.4,0.2,5.0,1.0,1.0,9.0,9.0,4.0,5.0,0.4,0.6,5.0,1.8,0.8,1.0,1.0,0.0,0.0,4.0,1936.2,0.0,1.0,0.0,0.0,10.0,4.0,1833.8,0.0,0.0,1.0,1.0,2.0,0.0,-2.0,1,0,5,-2.0,-5.0,0.0,-0.39999999999999997,-0.8,0.19999999999999996,0.0,1.0,0.0,-10.0,0.0,102.40000000000009,0.0
2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,0,Draw,1827.0,2082.0,-255.0,2022,7.0,6.0,6.0,0.0,0.4,0.2,5.0,1.2,1.2,8.0,13.0,9.0,4.0,0.4,0.4,5.0,2.6,1.8,1.0,0.0,0.0,0.0,3.0,1795.0,0.0,0.0,0.0,1.0,1.0,3.0,1706.2,-1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.0,1,0,5,-1.0,-4.0,0.0,-0.2,-1.4000000000000001,-0.6000000000000001,1.0,0.0,-1.0,-1.0,0.0,88.79999999999995,1.0
2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,0,Draw,1919.0,1782.0,137.0,2022,13.0,13.0,5.0,8.0,0.8,0.2,5.0,2.6,1.0,7.0,7.0,10.0,-3.0,0.4,0.2,5.0,1.4,2.0,1.0,0.0,2.0,11.0,3.0,1912.8,0.0,1.0,0.0,0.0,0.0,3.0,1824.4,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1,0,5,6.0,11.0,0.4,0.0,1.2000000000000002,-1.0,0.0,0.0,2.0,11.0,0.0,88.39999999999986,0.0
2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA Nations League,Łódź,Poland,1,Home Win,1814.0,1558.0,256.0,2022,10.0,7.0,4.0,3.0,0.6,0.2,5.0,1.4,0.8,6.0,3.0,15.0,-12.0,0.4,0.0,5.0,0.6,3.0,1.0,1.0,1.0,1.0,3.0,1665.8,25.0,2.0,2.0,0.0,0.0,3.0,1701.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,4.0,15.0,0.19999999999999996,0.2,0.7999999999999999,-2.2,-1.0,-1.0,1.0,1.0,0.0,-35.799999999999955,25.0
2022-06-11,Ireland,Scotland,3.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,0,Home Win,1631.0,1671.0,-40.0,2022,7.0,6.0,4.0,2.0,0.4,0.2,5.0,1.2,0.8,8.0,8.0,6.0,2.0,0.4,0.4,5.0,1.6,1.2,2.0,2.0,0.0,0.0,3.0,1636.2,0.0,2.0,0.0,1.0,1.0,3.0,1769.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,-1.0,0.0,0.0,-0.2,-0.40000000000000013,-0.3999999999999999,0.0,2.0,-1.0,-1.0,0.0,-133.39999999999986,0.0
2022-06-11,Romania,Finland,1.0,0.0,UEFA Nations League,Bucharest,Romania,0,Home Win,1666.0,1732.0,-66.0,2022,5.0,4.0,5.0,-1.0,0.2,0.4,5.0,0.8,1.0,7.0,5.0,5.0,0.0,0.4,0.2,5.0,1.0,1.0,2.0,3.0,0.0,0.0,7.0,1512.4,0.0,2.0,2.0,1.0,1.0,4.0,1648.6,49.0,1.0,0.0,0.0,1.0,1.0,2.0,1,0,5,-2.0,-1.0,-0.2,0.2,-0.19999999999999996,0.0,0.0,1.0,-1.0,-1.0,3.0,-136.19999999999982,-49.0
2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,0,Away Win,1394.0,1711.0,-317.0,2022,6.0,5.0,10.0,-5.0,0.4,0.0,5.0,1.0,2.0,9.0,17.0,7.0,10.0,0.6,0.0,5.0,3.4,1.4,1.0,3.0,1.0,1.0,7.0,1627.2,-1.0,2.0,0.0,1.0,1.0,4.0,1592.4,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,-3.0,-15.0,-0.19999999999999996,0.0,-2.4,0.6000000000000001,-1.0,3.0,0.0,0.0,3.0,34.799999999999955,7.0
2022-06-11,Uruguay,Panama,5.0,0.0,Friendly,Montevideo,Uruguay,0,Home Win,1953.0,1542.0,411.0,2022,15.0,11.0,1.0,10.0,1.0,0.0,5.0,2.2,0.2,10.0,10.0,4.0,6.0,0.6,0.2,5.0,2.0,0.8,4.0,0.0,5.0,5.0,9.0,1820.6,0.0,2.0,1.0,2.0,3.0,2.0,1625.2,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1,0,0,5.0,4.0,0.4,-0.2,0.20000000000000018,-0.6000000000000001,2.0,-1.0,3.0,2.0,7.0,195.39999999999986,0.0
2022-06-12,Norway,Sweden,3.0,2.0,UEFA Nations League,Oslo,Norway,0,Home Win,1742.0,1865.0,-123.0,2022,13.0,14.0,1.0,13.0,0.8,0.2,5.0,2.8,0.2,6.0,4.0,5.0,-1.0,0.4,0.0,5.0,0.8,1.0,4.0,1.0,0.0,5.0,3.0,1699.6,0.0,2.0,2.0,0.0,0.0,3.0,1737.4,0.0,1.0,0.0,3.0,4.0,0.25,1.0,1,0,5,7.0,14.0,0.4,0.2,1.9999999999999998,-0.8,2.0,-1.0,0.0,5.0,0.0,-37.80000000000018,0.0
2022-06-12,Martinique,Panama,0.0,0.0,CONCACAF Nations League,Fort-de-France,Martinique,0,Draw,1451.0,1542.0,-91.0,2022,1.0,3.0,13.0,-10.0,0.0,0.2,5.0,0.6,2.6,7.0,7.0,7.0,0.0,0.4,0.2,5.0,1.4,1.4,0.0,2.0,0.0,0.0,3.0,1576.0,0.0,2.0,2.0,0.0,0.0,1.0,1700.2,0.0,0.0,3.0,0.0,3.0,0.0,-10.0,1,0,13,-6.0,-10.0,-0.4,0.0,-0.7999999999999999,1.2000000000000002,-2.0,0.0,0.0,0.0,2.0,-124.20000000000005,0.0
2022-06-12,Spain,Czechia,2.0,0.0,UEFA Nations League,Málaga,Spain,0,Home Win,2034.0,1744.0,290.0,2022,11.0,11.0,4.0,7.0,0.6,0.4,5.0,2.2,0.8,5.0,5.0,7.0,-2.0,0.2,0.4,5.0,1.0,1.4,2.0,0.0,1.0,7.0,3.0,1775.0,0.0,0.0,2.0,0.0,0.0,3.0,1931.4,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1,0,5,6.0,9.0,0.39999999999999997,0.0,1.2000000000000002,-0.5999999999999999,2.0,-2.0,1.0,7.0,0.0,-156.4000000000001,0.0
2022-06-12,Switzerland,Portugal,1.0,0.0,UEFA Nations League,Geneva,Switzerland,0,Home Win,1913.0,2018.0,-105.0,2022,1.0,3.0,10.0,-7.0,0.0,0.2,5.0,0.6,2.0,10.0,11.0,4.0,7.0,0.6,0.2,5.0,2.2,0.8,0.0,2.0,0.0,0.0,3.0,1868.6,0.0,2.0,0.0,2.0,4.0,3.0,1841.0,0.0,1.0,3.0,0.0,4.0,0.25,-6.0,1,0,5,-9.0,-14.0,-0.6,0.0,-1.6,1.2,-2.0,2.0,-2.0,-4.0,0.0,27.59999999999991,0.0
2022-06-12,Georgia,Bulgaria,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,0,Draw,1463.0,1492.0,-29.0,2022,13.0,12.0,2.0,10.0,0.8,0.2,5.0,2.4,0.4,1.0,5.0,14.0,-9.0,0.0,0.2,5.0,1.0,2.8,4.0,1.0,2.0,6.0,7.0,1516.0,0.0,0.0,1.0,0.0,1.0,3.0,1591.0,0.0,1.0,1.0,0.0,2.0,0.5,0.0,1,0,5,12.0,19.0,0.8,0.0,1.4,-2.4,4.0,0.0,2.0,5.0,4.0,-75.0,0.0
2022-06-12,Slovenia,Serbia,2.0,2.0,UEFA Nations League,Ljubljana,Slovenia,0,Draw,1616.0,1803.0,-187.0,2022,3.0,2.0,7.0,-5.0,0.0,0.6,5.0,0.4,1.4,9.0,6.0,5.0,1.0,0.6,0.0,5.0,1.2,1.0,2.0,3.0,0.0,1.0,3.0,1784.8,0.0,2.0,2.0,2.0,2.0,3.0,1775.6,0.0,0.0,1.0,0.0,1.0,0.0,-3.0,1,0,5,-6.0,-6.0,-0.6,0.6,-0.7999999999999999,0.3999999999999999,0.0,1.0,-2.0,-1.0,0.0,9.200000000000045,0.0
2022-06-12,Greece,Kosovo,2.0,0.0,UEFA Nations League,Vólos,Greece,0,Home Win,1704.0,1502.0,202.0,2022,10.0,6.0,2.0,4.0,0.6,0.2,5.0,1.2,0.4,5.0,4.0,5.0,-1.0,0.2,0.4,5.0,0.8,1.0,3.0,1.0,2.0,2.0,3.0,1503.0,0.0,1.0,2.0,0.0,0.0,7.0,1617.4,0.0,2.0,0.0,3.0,5.0,0.4,2.0,1,0,5,5.0,5.0,0.39999999999999997,-0.2,0.3999999999999999,-0.6,2.0,-1.0,2.0,2.0,-4.0,-114.40000000000009,0.0
2022-06-12,Iran,Algeria,1.0,2.0,Friendly,Doha,Qatar,1,Away Win,1794.0,1702.0,92.0,2022,15.0,11.0,1.0,10.0,1.0,0.0,5.0,2.2,0.2,12.0,9.0,2.0,7.0,0.8,0.0,5.0,1.8,0.4,4.0,0.0,11.0,11.0,75.0,1511.4,0.0,4.0,0.0,2.0,2.0,4.0,1504.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,3.0,3.0,0.19999999999999996,0.0,0.40000000000000013,-0.2,0.0,0.0,9.0,9.0,71.0,7.2000000000000455,0.0
2022-06-12,Guadeloupe,Barbados,2.0,1.0,CONCACAF Nations League,Les Abymes,Guadeloupe,0,Home Win,1285.0,1103.0,182.0,2022,7.0,6.0,6.0,0.0,0.4,0.2,5.0,1.2,1.2,0.0,1.0,18.0,-17.0,0.0,0.0,5.0,0.2,3.6,1.0,0.0,2.0,2.0,3.0,1344.8,0.0,0.0,4.0,0.0,0.0,3.0,1273.4,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,13,7.0,17.0,0.4,0.2,1.0,-2.4000000000000004,1.0,-4.0,2.0,2.0,0.0,71.39999999999986,0.0
2022-06-13,Denmark,Austria,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,0,Home Win,1983.0,1759.0,224.0,2022,9.0,9.0,7.0,2.0,0.6,0.0,5.0,1.8,1.4,5.0,8.0,7.0,1.0,0.2,0.4,5.0,1.6,1.4,1.0,1.0,0.0,0.0,3.0,1870.0,5.0,1.0,0.0,0.0,1.0,3.0,1878.0,43.0,4.0,0.0,0.0,4.0,1.0,8.0,1,0,5,4.0,1.0,0.39999999999999997,-0.4,0.19999999999999996,0.0,0.0,1.0,0.0,-1.0,0.0,-8.0,-38.0
2022-06-13,Morocco,Liberia,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,0,Home Win,1701.0,1326.0,375.0,2022,10.0,8.0,5.0,3.0,0.6,0.2,5.0,1.6,1.0,0.0,1.0,12.0,-11.0,0.0,0.0,5.0,0.2,2.4,2.0,0.0,0.0,0.0,134.0,1427.6,0.0,0.0,4.0,0.0,0.0,76.0,1531.4,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11,10.0,14.0,0.6,0.2,1.4000000000000001,-1.4,2.0,-4.0,0.0,0.0,58.0,-103.80000000000018,3.0
2022-06-13,Honduras,Canada,2.0,1.0,CONCACAF Nations League,San Pedro Sula,Honduras,0,Home Win,1429.0,1565.0,-136.0,2022,4.0,4.0,6.0,-2.0,0.2,0.2,5.0,0.8,1.2,12.0,12.0,2.0,10.0,0.8,0.0,5.0,2.4,0.4,1.0,1.0,0.0,0.0,7.0,1571.6,-175.0,3.0,1.0,1.0,1.0,4.0,1612.4,0.0,1.0,1.0,2.0,4.0,0.25,-1.0,1,0,13,-8.0,-12.0,-0.6000000000000001,0.2,-1.5999999999999999,0.7999999999999999,-2.0,0.0,-1.0,-1.0,3.0,-40.80000000000018,-175.0
2022-06-13,Nicaragua,Bahamas,4.0,0.0,CONCACAF Nations League,Managua,Nicaragua,0,Home Win,1251.0,872.0,379.0,2022,13.0,11.0,1.0,10.0,0.8,0.2,5.0,2.2,0.2,4.0,3.0,10.0,-7.0,0.2,0.2,5.0,0.6,2.0,4.0,0.0,1.0,5.0,3.0,1159.6,-28.0,0.0,3.0,0.0,0.0,3.0,1262.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1,0,13,9.0,17.0,0.6000000000000001,0.0,1.6,-1.8,4.0,-3.0,1.0,5.0,0.0,-102.40000000000009,-28.0
2022-06-13,Australia,Peru,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,Draw,1731.0,1792.0,-61.0,2022,8.0,9.0,6.0,3.0,0.4,0.4,5.0,1.8,1.2,10.0,7.0,2.0,5.0,0.6,0.2,5.0,1.4,0.4,1.0,1.0,1.0,1.0,12.0,1521.2,0.0,3.0,1.0,1.0,1.0,76.0,1804.4,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,0,0,2,-2.0,-2.0,-0.19999999999999996,0.2,0.40000000000000013,0.7999999999999999,-2.0,0.0,0.0,0.0,-64.0,-283.20000000000005,0.0
2022-06-13,France,Croatia,0.0,1.0,UEFA Nations League,Paris,France,0,Away Win,2073.0,1808.0,265.0,2022,8.0,13.0,4.0,9.0,0.4,0.4,5.0,2.6,0.8,8.0,5.0,6.0,-1.0,0.4,0.4,5.0,1.0,1.2,2.0,0.0,0.0,2.0,3.0,1733.6,27.0,1.0,1.0,1.0,2.0,3.0,1782.2,-33.0,3.0,0.0,1.0,4.0,0.75,5.0,1,0,5,0.0,10.0,0.0,0.0,1.6,-0.3999999999999999,1.0,-1.0,-1.0,0.0,0.0,-48.600000000000136,60.0
2022-06-13,Iceland,Israel,2.0,2.0,UEFA Nations League,Reykjavík,Iceland,0,Draw,1546.0,1641.0,-95.0,2022,4.0,5.0,10.0,-5.0,0.0,0.8,5.0,1.0,2.0,5.0,8.0,11.0,-3.0,0.2,0.4,5.0,1.6,2.2,0.0,1.0,0.0,2.0,7.0,1694.8,-50.0,0.0,1.0,1.0,3.0,3.0,1699.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,5,-1.0,-2.0,-0.2,0.4,-0.6000000000000001,-0.20000000000000018,0.0,0.0,-1.0,-1.0,4.0,-5.0,-50.0
2022-06-13,Azerbaijan,Belarus,2.0,0.0,UEFA Nations League,Mardakan,Azerbaijan,0,Home Win,1292.0,1454.0,-162.0,2022,1.0,0.0,5.0,-5.0,0.0,0.2,5.0,0.0,1.0,8.0,5.0,2.0,3.0,0.4,0.4,5.0,1.0,0.4,1.0,5.0,0.0,0.0,3.0,1400.0,-60.0,3.0,2.0,0.0,2.0,3.0,1427.8,11.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.0,1,0,5,-7.0,-8.0,-0.4,-0.2,-1.0,0.6,-2.0,3.0,0.0,-2.0,0.0,-27.799999999999955,-71.0
2022-06-13,Albania,Estonia,0.0,0.0,Friendly,Tirana,Albania,0,Draw,1586.0,1431.0,155.0,2022,5.0,4.0,5.0,-1.0,0.2,0.4,5.0,0.8,1.0,4.0,2.0,10.0,-8.0,0.2,0.2,5.0,0.4,2.0,2.0,1.0,0.0,0.0,3.0,1554.4,-18.0,1.0,4.0,1.0,1.0,4.0,1525.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,7.0,0.0,0.2,0.4,-1.0,1.0,-3.0,-1.0,-1.0,-1.0,29.200000000000045,-18.0
2022-06-13,Kazakhstan,Slovakia,2.0,1.0,UEFA Nations League,Astana,Kazakhstan,0,Home Win,1387.0,1648.0,-261.0,2022,10.0,6.0,3.0,3.0,0.6,0.2,5.0,1.2,0.6,9.0,4.0,3.0,1.0,0.6,0.0,5.0,0.8,0.6,2.0,1.0,0.0,3.0,3.0,1487.3333333333333,43.0,3.0,2.0,1.0,1.0,3.0,1510.6,-8.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,5,1.0,2.0,0.0,0.2,0.3999999999999999,0.0,-1.0,-1.0,-1.0,2.0,0.0,-23.26666666666665,51.0
2022-06-14,Indonesia,Nepal,7.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,1,Home Win,1108.0,941.0,167.0,2022,5.0,4.0,8.0,-4.0,0.2,0.4,5.0,0.8,1.6,3.0,2.0,10.0,-8.0,0.2,0.0,5.0,0.4,2.0,1.0,3.0,0.0,0.0,3.0,1267.8,0.0,1.0,3.0,0.0,0.0,3.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,2.0,4.0,0.0,0.4,0.4,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,-74.20000000000005,0.0
2022-06-14,Palestine,Philippines,4.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,1,Home Win,1385.0,1147.0,238.0,2022,9.0,9.0,9.0,0.0,0.6,0.0,5.0,1.8,1.8,7.0,4.0,6.0,-2.0,0.4,0.2,5.0,0.8,1.2,3.0,1.0,2.0,2.0,3.0,1195.8,0.0,2.0,3.0,1.0,2.0,3.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,2.0,2.0,0.19999999999999996,-0.2,1.0,0.6000000000000001,1.0,-2.0,1.0,0.0,0.0,132.79999999999995,0.0
2022-06-14,Mongolia,Yemen,2.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,0,Home Win,769.0,1209.0,-440.0,2022,4.0,1.0,3.0,-2.0,0.2,0.2,5.0,0.2,0.6,1.0,0.0,11.0,-11.0,0.0,0.2,5.0,0.0,2.2,2.0,4.0,0.0,0.0,3.0,1090.4,36.0,1.0,5.0,0.0,0.0,3.0,1372.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,3.0,9.0,0.2,0.0,0.2,-1.6,1.0,-1.0,0.0,0.0,0.0,-282.39999999999986,36.0
2022-06-14,Afghanistan,Cambodia,2.0,2.0,AFC Asian Cup qualification,Kolkata,India,1,Draw,1140.0,852.0,288.0,2022,4.0,4.0,7.0,-3.0,0.2,0.2,5.0,0.8,1.4,3.0,6.0,13.0,-7.0,0.2,0.0,5.0,1.2,2.6,1.0,1.0,0.0,0.0,3.0,1285.8,0.0,1.0,2.0,0.0,0.0,6.0,1139.0,0.0,1.0,1.0,0.0,2.0,0.5,0.0,0,0,9,1.0,4.0,0.0,0.2,-0.3999999999999999,-1.2000000000000002,0.0,-1.0,0.0,0.0,-3.0,146.79999999999995,0.0
2022-06-14,Kuwait,Jordan,0.0,3.0,AFC Asian Cup qualification,Kuwait City,Kuwait,0,Away Win,1373.0,1450.0,-77.0,2022,7.0,8.0,6.0,2.0,0.4,0.2,5.0,1.6,1.2,9.0,7.0,5.0,2.0,0.6,0.0,5.0,1.4,1.0,1.0,1.0,1.0,1.0,3.0,1150.6,0.0,3.0,0.0,2.0,2.0,3.0,1316.2,0.0,0.0,1.0,3.0,4.0,0.0,-1.0,1,0,9,-2.0,0.0,-0.19999999999999996,0.2,0.20000000000000018,0.19999999999999996,-2.0,1.0,-1.0,-1.0,0.0,-165.60000000000014,0.0
2022-06-14,Malaysia,Bangladesh,4.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,0,Home Win,1192.0,878.0,314.0,2022,9.0,11.0,5.0,6.0,0.6,0.0,5.0,2.2,1.0,2.0,1.0,6.0,-5.0,0.0,0.4,5.0,0.2,1.2,2.0,0.0,0.0,0.0,3.0,1274.5,0.0,2.0,4.0,0.0,0.0,3.0,1118.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,7.0,11.0,0.6,-0.4,2.0,-0.19999999999999996,0.0,-4.0,0.0,0.0,0.0,155.9000000000001,0.0
2022-06-14,Myanmar,Singapore,2.0,6.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,1,Away Win,1006.0,1139.0,-133.0,2022,0.0,2.0,15.0,-13.0,0.0,0.0,5.0,0.4,3.0,6.0,5.0,6.0,-1.0,0.4,0.0,5.0,1.0,1.2,0.0,4.0,0.0,0.0,3.0,1299.2,0.0,1.0,2.0,0.0,0.0,3.0,1239.6,0.0,1.0,3.0,0.0,4.0,0.25,-4.0,0,0,9,-6.0,-12.0,-0.4,0.0,-0.6,1.8,-1.0,2.0,0.0,0.0,0.0,59.600000000000136,0.0
2022-06-14,Kyrgyzstan,Tajikistan,0.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,0,Draw,1234.0,1252.0,-18.0,2022,6.0,7.0,9.0,-2.0,0.4,0.0,5.0,1.4,1.8,10.0,7.0,2.0,5.0,0.6,0.2,5.0,1.4,0.4,1.0,1.0,2.0,2.0,3.0,1299.0,0.0,3.0,1.0,2.0,2.0,3.0,1264.6,0.0,1.0,2.0,1.0,4.0,0.25,-1.0,1,0,9,-4.0,-7.0,-0.19999999999999996,-0.2,0.0,1.4,-2.0,0.0,0.0,0.0,0.0,34.40000000000009,0.0
2022-06-14,Bahrain,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,1,Home Win,1544.0,1268.0,276.0,2022,12.0,9.0,5.0,4.0,0.8,0.0,5.0,1.8,1.0,7.0,7.0,8.0,-1.0,0.4,0.2,5.0,1.4,1.6,2.0,0.0,4.0,4.0,3.0,1142.8,0.0,0.0,1.0,1.0,1.0,3.0,1247.0,16.0,2.0,0.0,0.0,2.0,1.0,5.0,0,0,9,5.0,5.0,0.4,-0.2,0.40000000000000013,-0.6000000000000001,2.0,-1.0,3.0,3.0,0.0,-104.20000000000005,-16.0
2022-06-14,Jamaica,Mexico,1.0,1.0,CONCACAF Nations League,Kingston,Jamaica,0,Draw,1578.0,1928.0,-350.0,2022,7.0,8.0,10.0,-2.0,0.4,0.2,5.0,1.6,2.0,8.0,5.0,4.0,1.0,0.4,0.4,5.0,1.0,0.8,0.0,1.0,1.0,3.0,7.0,1445.0,0.0,3.0,3.0,1.0,2.0,3.0,1640.6,0.0,1.0,3.0,1.0,5.0,0.2,-3.0,1,0,13,-1.0,-3.0,0.0,-0.2,0.6000000000000001,1.2,-3.0,-2.0,0.0,1.0,4.0,-195.5999999999999,0.0
2022-06-14,Haiti,Guyana,6.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,1,Home Win,1527.0,1250.0,277.0,2022,10.0,12.0,6.0,6.0,0.6,0.2,5.0,2.4,1.2,9.0,12.0,10.0,2.0,0.6,0.0,5.0,2.4,2.0,2.0,1.0,2.0,3.0,3.0,1285.8,6.0,1.0,0.0,0.0,0.0,3.0,1215.8,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0,0,13,1.0,4.0,0.0,0.2,0.0,-0.8,1.0,1.0,2.0,3.0,0.0,70.0,6.0
2022-06-14,Uzbekistan,Thailand,2.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,0,Home Win,1554.0,1319.0,235.0,2022,9.0,11.0,7.0,4.0,0.6,0.0,5.0,2.2,1.4,12.0,9.0,3.0,6.0,0.8,0.0,5.0,1.8,0.6,1.0,2.0,3.0,3.0,3.0,1302.8,0.0,3.0,0.0,1.0,1.0,6.0,1303.4,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1,0,9,-3.0,-2.0,-0.20000000000000007,0.0,0.40000000000000013,0.7999999999999999,-2.0,2.0,2.0,2.0,-3.0,-0.6000000000001364,0.0
2022-06-14,Romania,Montenegro,0.0,3.0,UEFA Nations League,Bucharest,Romania,0,Away Win,1666.0,1529.0,137.0,2022,7.0,5.0,5.0,0.0,0.4,0.2,5.0,1.0,1.0,6.0,4.0,5.0,-1.0,0.4,0.0,5.0,0.8,1.0,2.0,2.0,1.0,1.0,3.0,1539.6,0.0,2.0,2.0,0.0,0.0,7.0,1674.2,0.0,1.0,2.0,2.0,5.0,0.2,-2.0,1,0,5,1.0,1.0,0.0,0.2,0.19999999999999996,0.0,0.0,0.0,1.0,1.0,-4.0,-134.60000000000014,0.0
